Continent,Year,Disease,Value
Europe,1994,Tuberculosis,3.139047619047619
Europe,1995,Cancers,168.59595238095238
Europe,1995,Cardiovascular,393.68
Europe,1995,Dementia,22.121904761904762
Europe,1995,Diharreal,0.7235714285714285
Europe,1995,HIV/AIDS,2.4292857142857143
Europe,1995,Malaria,0.0
Europe,1995,Malnutrition,0.2735714285714286
Europe,1995,Smoking,151.9802380952381
Europe,1995,Tuberculosis,3.193095238095238
Europe,1996,Cancers,166.0392857142857
Europe,1996,Cardiovascular,383.28714285714284
Europe,1996,Dementia,22.11904761904762
Europe,1996,Diharreal,0.6678571428571429
Europe,1996,HIV/AIDS,2.276190476190476
Europe,1996,Malaria,0.0
Europe,1996,Malnutrition,0.27
Europe,1996,Smoking,147.4540476190476
Europe,1996,Tuberculosis,3.0507142857142857
Europe,1997,Cancers,164.91619047619048
Europe,1997,Cardiovascular,376.5780952380953
Europe,1997,Dementia,22.12404761904762
Europe,1997,Diharreal,0.6269047619047619
Europe,1997,HIV/AIDS,1.7447619047619047
Europe,1997,Malaria,0.0
Europe,1997,Malnutrition,0.27
Europe,1997,Smoking,144.36285714285714
Europe,1997,Tuberculosis,2.9083333333333337
Europe,1998,Cancers,163.89309523809524
Europe,1998,Cardiovascular,367.62619047619046
Europe,1998,Dementia,22.117619047619048
Europe,1998,Diharreal,0.6071428571428571
Europe,1998,HIV/AIDS,1.5314285714285714
Europe,1998,Malaria,0.0
Europe,1998,Malnutrition,0.2661904761904762
Europe,1998,Smoking,141.0
Europe,1998,Tuberculosis,2.7966666666666664
Europe,1999,Cancers,163.1992857142857
Europe,1999,Cardiovascular,360.69571428571425
Europe,1999,Dementia,22.117380952380955
Europe,1999,Diharreal,0.599047619047619
Europe,1999,HIV/AIDS,1.581190476190476
Europe,1999,Malaria,0.0
Europe,1999,Malnutrition,0.27380952380952384
Europe,1999,Smoking,138.21166666666667
Europe,1999,Tuberculosis,2.741904761904762
Europe,2000,Cancers,161.72166666666666
Europe,2000,Cardiovascular,351.62142857142857
Europe,2000,Dementia,22.101190476190474
Europe,2000,Diharreal,0.6052380952380952
Europe,2000,HIV/AIDS,1.5588095238095239
Europe,2000,Malaria,0.0
Europe,2000,Malnutrition,0.2733333333333333
Europe,2000,Smoking,134.56833333333333
Europe,2000,Tuberculosis,2.6735714285714285
Europe,2001,Cancers,161.27833333333334
Europe,2001,Cardiovascular,347.71999999999997
Europe,2001,Dementia,22.113809523809522
Europe,2001,Diharreal,0.608095238095238
Europe,2001,HIV/AIDS,1.4957142857142858
Europe,2001,Malaria,0.0
Europe,2001,Malnutrition,0.27095238095238094
Europe,2001,Smoking,132.3252380952381
Europe,2001,Tuberculosis,2.6535714285714285
Europe,2002,Cancers,161.3764285714286
Europe,2002,Cardiovascular,345.6816666666667
Europe,2002,Dementia,22.138095238095236
Europe,2002,Diharreal,0.6285714285714286
Europe,2002,HIV/AIDS,1.4664285714285714
Europe,2002,Malaria,0.0
Europe,2002,Malnutrition,0.2730952380952381
Europe,2002,Smoking,130.82380952380953
Europe,2002,Tuberculosis,2.6128571428571425
Europe,2003,Cancers,161.1542857142857
Europe,2003,Cardiovascular,341.2364285714286
Europe,2003,Dementia,22.158571428571427
Europe,2003,Diharreal,0.6533333333333333
Europe,2003,HIV/AIDS,1.52
Europe,2003,Malaria,0.0
Europe,2003,Malnutrition,0.2723809523809524
Europe,2003,Smoking,128.6561904761905
Europe,2003,Tuberculosis,2.5404761904761903
Europe,2004,Cancers,160.18238095238095
Europe,2004,Cardiovascular,330.53000000000003
Europe,2004,Dementia,22.077380952380953
Europe,2004,Diharreal,0.6604761904761905
Europe,2004,HIV/AIDS,1.5252380952380953
Europe,2004,Malaria,0.0
Europe,2004,Malnutrition,0.26261904761904764
Europe,2004,Smoking,125.2792857142857
Europe,2004,Tuberculosis,2.4307142857142856
Europe,2005,Cancers,160.4261904761905
Europe,2005,Cardiovascular,326.3992857142857
Europe,2005,Dementia,22.055238095238096
Europe,2005,Diharreal,0.6869047619047619
Europe,2005,HIV/AIDS,1.6857142857142857
Europe,2005,Malaria,0.0
Europe,2005,Malnutrition,0.25857142857142856
Europe,2005,Smoking,124.15976190476191
Europe,2005,Tuberculosis,2.426428571428571
Europe,2006,Cancers,159.37333333333333
Europe,2006,Cardiovascular,316.4792857142857
Europe,2006,Dementia,22.010238095238094
Europe,2006,Diharreal,0.7152380952380952
Europe,2006,HIV/AIDS,1.6885714285714286
Europe,2006,Malaria,0.0
Europe,2006,Malnutrition,0.255
Europe,2006,Smoking,120.72238095238096
Europe,2006,Tuberculosis,2.275952380952381
Europe,2007,Cancers,159.41023809523807
Europe,2007,Cardiovascular,309.5090476190476
Europe,2007,Dementia,21.99904761904762
Europe,2007,Diharreal,0.7516666666666667
Europe,2007,HIV/AIDS,1.7273809523809522
Europe,2007,Malaria,0.0
Europe,2007,Malnutrition,0.2542857142857143
Europe,2007,Smoking,118.51738095238095
Europe,2007,Tuberculosis,2.1654761904761903
Europe,2008,Cancers,158.44761904761904
Europe,2008,Cardiovascular,300.06190476190477
Europe,2008,Dementia,21.969761904761906
Europe,2008,Diharreal,0.7814285714285715
Europe,2008,HIV/AIDS,1.7571428571428571
Europe,2008,Malaria,0.0
Europe,2008,Malnutrition,0.2528571428571429
Europe,2008,Smoking,115.38380952380952
Europe,2008,Tuberculosis,2.002857142857143
Europe,2009,Cancers,157.25190476190477
Europe,2009,Cardiovascular,290.0985714285714
Europe,2009,Dementia,21.915238095238095
Europe,2009,Diharreal,0.8090476190476191
Europe,2009,HIV/AIDS,1.6997619047619048
Europe,2009,Malaria,0.0
Europe,2009,Malnutrition,0.250952380952381
Europe,2009,Smoking,112.19404761904761
Europe,2009,Tuberculosis,1.8057142857142858
Europe,2010,Cancers,155.89261904761904
Europe,2010,Cardiovascular,282.09333333333336
Europe,2010,Dementia,21.862857142857145
Europe,2010,Diharreal,0.8276190476190476
Europe,2010,HIV/AIDS,1.694761904761905
Europe,2010,Malaria,0.0
Europe,2010,Malnutrition,0.25047619047619046
Europe,2010,Smoking,109.61071428571428
Europe,2010,Tuberculosis,1.6902380952380955
Europe,2011,Cancers,154.21214285714285
Europe,2011,Cardiovascular,273.23
Europe,2011,Dementia,21.847619047619048
Europe,2011,Diharreal,0.8395238095238095
Europe,2011,HIV/AIDS,1.7033333333333331
Europe,2011,Malaria,0.0
Europe,2011,Malnutrition,0.2519047619047619
Europe,2011,Smoking,106.69642857142857
Europe,2011,Tuberculosis,1.5319047619047619
Europe,2012,Cancers,152.95214285714286
Europe,2012,Cardiovascular,266.3192857142857
Europe,2012,Dementia,21.869285714285713
Europe,2012,Diharreal,0.858095238095238
Europe,2012,HIV/AIDS,1.649761904761905
Europe,2012,Malaria,0.0
Europe,2012,Malnutrition,0.2538095238095238
Europe,2012,Smoking,104.33833333333334
Europe,2012,Tuberculosis,1.4202380952380953
Europe,2013,Cancers,151.2645238095238
Europe,2013,Cardiovascular,259.8985714285714
Europe,2013,Dementia,21.861904761904764
Europe,2013,Diharreal,0.8697619047619047
Europe,2013,HIV/AIDS,1.5002380952380951
Europe,2013,Malaria,0.0
Europe,2013,Malnutrition,0.2557142857142857
Europe,2013,Smoking,101.83047619047619
Europe,2013,Tuberculosis,1.3135714285714286
Europe,2014,Cancers,149.80357142857142
Europe,2014,Cardiovascular,255.24642857142857
Europe,2014,Dementia,21.84452380952381
Europe,2014,Diharreal,0.8642857142857142
Europe,2014,HIV/AIDS,1.5552380952380953
Europe,2014,Malaria,0.0
Europe,2014,Malnutrition,0.2545238095238095
Europe,2014,Smoking,100.06904761904761
Europe,2014,Tuberculosis,1.2314285714285713
Europe,2015,Cancers,149.92142857142858
Europe,2015,Cardiovascular,255.30714285714285
Europe,2015,Dementia,21.88904761904762
Europe,2015,Diharreal,0.8711904761904763
Europe,2015,HIV/AIDS,1.5699999999999998
Europe,2015,Malaria,0.0
Europe,2015,Malnutrition,0.25976190476190475
Europe,2015,Smoking,100.06904761904761
Europe,2015,Tuberculosis,1.2183333333333333
Europe,2016,Cancers,147.86357142857145
Europe,2016,Cardiovascular,249.565
Europe,2016,Dementia,21.836666666666666
Europe,2016,Diharreal,0.8561904761904762
Europe,2016,HIV/AIDS,1.5676190476190477
Europe,2016,Malaria,0.0
Europe,2016,Malnutrition,0.25785714285714284
Europe,2016,Smoking,97.79738095238095
Europe,2016,Tuberculosis,1.1414285714285715
Europe,2017,Cancers,146.34047619047618
Europe,2017,Cardiovascular,246.04309523809522
Europe,2017,Dementia,21.789523809523807
Europe,2017,Diharreal,0.8283333333333334
Europe,2017,HIV/AIDS,1.4995238095238095
Europe,2017,Malaria,0.0
Europe,2017,Malnutrition,0.25476190476190474
Europe,2017,Smoking,96.1745238095238
Europe,2017,Tuberculosis,1.0726190476190476
Europe,2018,Cancers,145.68
Europe,2018,Cardiovascular,245.05428571428573
Europe,2018,Dementia,21.74309523809524
Europe,2018,Diharreal,0.7933333333333333
Europe,2018,HIV/AIDS,1.4576190476190476
Europe,2018,Malaria,0.0
Europe,2018,Malnutrition,0.24714285714285716
Europe,2018,Smoking,95.23071428571428
Europe,2018,Tuberculosis,1.0502380952380952
Europe,2019,Cancers,144.96452380952383
Europe,2019,Cardiovascular,242.6935714285714
Europe,2019,Dementia,21.65833333333333
Europe,2019,Diharreal,0.7666666666666667
Europe,2019,HIV/AIDS,1.4176190476190476
Europe,2019,Malaria,0.0
Europe,2019,Malnutrition,0.24238095238095236
Europe,2019,Smoking,94.1504761904762
Europe,2019,Tuberculosis,1.0304761904761905
Latin America and the Caribbean,1990,Cancers,138.2697142857143
Latin America and the Caribbean,1990,Cardiovascular,316.94085714285717
Latin America and the Caribbean,1990,Dementia,21.833142857142857
Latin America and the Caribbean,1990,Diharreal,24.409714285714287
Latin America and the Caribbean,1990,HIV/AIDS,8.8
Latin America and the Caribbean,1990,Malaria,1.8545714285714285
Latin America and the Caribbean,1990,Malnutrition,13.242857142857142
Latin America and the Caribbean,1990,Smoking,83.66314285714286
Latin America and the Caribbean,1990,Tuberculosis,14.568857142857144
Latin America and the Caribbean,1991,Cancers,136.86428571428573
Latin America and the Caribbean,1991,Cardiovascular,306.4
Latin America and the Caribbean,1991,Dementia,21.774857142857144
Latin America and the Caribbean,1991,Diharreal,23.396571428571427
Latin America and the Caribbean,1991,HIV/AIDS,9.152571428571429
Latin America and the Caribbean,1991,Malaria,2.713142857142857
Latin America and the Caribbean,1991,Malnutrition,12.905714285714286
Latin America and the Caribbean,1991,Smoking,81.43542857142857
Latin America and the Caribbean,1991,Tuberculosis,13.830285714285715
Latin America and the Caribbean,1992,Cancers,137.2057142857143
Latin America and the Caribbean,1992,Cardiovascular,302.9
Latin America and the Caribbean,1992,Dementia,21.807142857142857
Latin America and the Caribbean,1992,Diharreal,21.897142857142857
Latin America and the Caribbean,1992,HIV/AIDS,11.125714285714285
Latin America and the Caribbean,1992,Malaria,2.4205714285714284
Latin America and the Caribbean,1992,Malnutrition,12.513428571428571
Latin America and the Caribbean,1992,Smoking,80.61514285714286
Latin America and the Caribbean,1992,Tuberculosis,13.184
Latin America and the Caribbean,1993,Cancers,137.94857142857143
Latin America and the Caribbean,1993,Cardiovascular,302.114
Latin America and the Caribbean,1993,Dementia,21.883714285714287
Latin America and the Caribbean,1993,Diharreal,20.72142857142857
Latin America and the Caribbean,1993,HIV/AIDS,13.434285714285714
Latin America and the Caribbean,1993,Malaria,2.4377142857142857
Latin America and the Caribbean,1993,Malnutrition,12.026857142857143
Latin America and the Caribbean,1993,Smoking,80.26485714285714
Latin America and the Caribbean,1993,Tuberculosis,12.481714285714286
Latin America and the Caribbean,1994,Cancers,137.65628571428573
Latin America and the Caribbean,1994,Cardiovascular,296.36942857142856
Latin America and the Caribbean,1994,Dementia,21.901714285714284
Latin America and the Caribbean,1994,Diharreal,19.30314285714286
Latin America and the Caribbean,1994,HIV/AIDS,15.952857142857143
Latin America and the Caribbean,1994,Malaria,2.3817142857142857
Latin America and the Caribbean,1994,Malnutrition,11.393714285714287
Latin America and the Caribbean,1994,Smoking,78.63114285714286
Latin America and the Caribbean,1994,Tuberculosis,11.596
Latin America and the Caribbean,1995,Cancers,137.5
Latin America and the Caribbean,1995,Cardiovascular,290.846
Latin America and the Caribbean,1995,Dementia,21.969714285714286
Latin America and the Caribbean,1995,Diharreal,17.906285714285715
Latin America and the Caribbean,1995,HIV/AIDS,17.057142857142857
Latin America and the Caribbean,1995,Malaria,2.530285714285714
Latin America and the Caribbean,1995,Malnutrition,10.612571428571428
Latin America and the Caribbean,1995,Smoking,76.78657142857142
Latin America and the Caribbean,1995,Tuberculosis,11.026857142857143
Latin America and the Caribbean,1996,Cancers,137.184
Latin America and the Caribbean,1996,Cardiovascular,284.18514285714286
Latin America and the Caribbean,1996,Dementia,22.03342857142857
Latin America and the Caribbean,1996,Diharreal,16.547428571428572
Latin America and the Caribbean,1996,HIV/AIDS,18.999142857142857
Latin America and the Caribbean,1996,Malaria,1.8717142857142859
Latin America and the Caribbean,1996,Malnutrition,10.135714285714286
Latin America and the Caribbean,1996,Smoking,75.27
Latin America and the Caribbean,1996,Tuberculosis,10.351142857142857
Latin America and the Caribbean,1997,Cancers,136.28657142857142
Latin America and the Caribbean,1997,Cardiovascular,275.3557142857143
Latin America and the Caribbean,1997,Dementia,22.044285714285714
Latin America and the Caribbean,1997,Diharreal,15.258
Latin America and the Caribbean,1997,HIV/AIDS,18.18
Latin America and the Caribbean,1997,Malaria,1.6445714285714286
Latin America and the Caribbean,1997,Malnutrition,9.725428571428571
Latin America and the Caribbean,1997,Smoking,73.20371428571428
Latin America and the Caribbean,1997,Tuberculosis,9.625142857142857
Latin America and the Caribbean,1998,Cancers,137.154
Latin America and the Caribbean,1998,Cardiovascular,270.36914285714283
Latin America and the Caribbean,1998,Dementia,22.114285714285714
Latin America and the Caribbean,1998,Diharreal,14.203714285714286
Latin America and the Caribbean,1998,HIV/AIDS,18.490571428571428
Latin America and the Caribbean,1998,Malaria,2.3297142857142856
Latin America and the Caribbean,1998,Malnutrition,9.340857142857143
Latin America and the Caribbean,1998,Smoking,72.5562857142857
Latin America and the Caribbean,1998,Tuberculosis,8.970857142857144
Latin America and the Caribbean,1999,Cancers,137.55628571428574
Latin America and the Caribbean,1999,Cardiovascular,264.2591428571429
Latin America and the Caribbean,1999,Dementia,22.16657142857143
Latin America and the Caribbean,1999,Diharreal,12.998571428571429
Latin America and the Caribbean,1999,HIV/AIDS,20.81257142857143
Latin America and the Caribbean,1999,Malaria,1.7217142857142858
Latin America and the Caribbean,1999,Malnutrition,8.884857142857143
Latin America and the Caribbean,1999,Smoking,71.472
Latin America and the Caribbean,1999,Tuberculosis,8.332285714285714
Latin America and the Caribbean,2000,Cancers,137.30371428571428
Latin America and the Caribbean,2000,Cardiovascular,257.02657142857146
Latin America and the Caribbean,2000,Dementia,22.189999999999998
Latin America and the Caribbean,2000,Diharreal,12.040571428571429
Latin America and the Caribbean,2000,HIV/AIDS,22.06885714285714
Latin America and the Caribbean,2000,Malaria,1.9254285714285715
Latin America and the Caribbean,2000,Malnutrition,8.520857142857144
Latin America and the Caribbean,2000,Smoking,69.278
Latin America and the Caribbean,2000,Tuberculosis,7.724000000000001
Latin America and the Caribbean,2001,Cancers,136.83
Latin America and the Caribbean,2001,Cardiovascular,252.00714285714287
Latin America and the Caribbean,2001,Dementia,22.211142857142857
Latin America and the Caribbean,2001,Diharreal,11.168
Latin America and the Caribbean,2001,HIV/AIDS,22.24342857142857
Latin America and the Caribbean,2001,Malaria,1.6922857142857142
Latin America and the Caribbean,2001,Malnutrition,8.315428571428573
Latin America and the Caribbean,2001,Smoking,67.86485714285715
Latin America and the Caribbean,2001,Tuberculosis,7.080857142857143
Latin America and the Caribbean,2002,Cancers,136.9722857142857
Latin America and the Caribbean,2002,Cardiovascular,248.30228571428572
Latin America and the Caribbean,2002,Dementia,22.254571428571428
Latin America and the Caribbean,2002,Diharreal,10.457142857142857
Latin America and the Caribbean,2002,HIV/AIDS,21.70342857142857
Latin America and the Caribbean,2002,Malaria,1.2422857142857142
Latin America and the Caribbean,2002,Malnutrition,7.784
Latin America and the Caribbean,2002,Smoking,66.50914285714285
Latin America and the Caribbean,2002,Tuberculosis,6.679142857142857
Latin America and the Caribbean,2003,Cancers,137.2302857142857
Latin America and the Caribbean,2003,Cardiovascular,246.04142857142858
Latin America and the Caribbean,2003,Dementia,22.31542857142857
Latin America and the Caribbean,2003,Diharreal,9.935714285714285
Latin America and the Caribbean,2003,HIV/AIDS,20.434571428571427
Latin America and the Caribbean,2003,Malaria,0.9997142857142858
Latin America and the Caribbean,2003,Malnutrition,7.434571428571428
Latin America and the Caribbean,2003,Smoking,65.814
Latin America and the Caribbean,2003,Tuberculosis,6.387428571428572
Latin America and the Caribbean,2004,Cancers,136.74342857142858
Latin America and the Caribbean,2004,Cardiovascular,242.56485714285716
Latin America and the Caribbean,2004,Dementia,22.345714285714287
Latin America and the Caribbean,2004,Diharreal,9.358285714285715
Latin America and the Caribbean,2004,HIV/AIDS,19.928285714285714
Latin America and the Caribbean,2004,Malaria,0.7062857142857143
Latin America and the Caribbean,2004,Malnutrition,7.062285714285714
Latin America and the Caribbean,2004,Smoking,64.71914285714286
Latin America and the Caribbean,2004,Tuberculosis,6.078571428571428
Latin America and the Caribbean,2005,Cancers,135.31857142857143
Latin America and the Caribbean,2005,Cardiovascular,237.2522857142857
Latin America and the Caribbean,2005,Dementia,22.30457142857143
Latin America and the Caribbean,2005,Diharreal,8.837428571428571
Latin America and the Caribbean,2005,HIV/AIDS,18.222571428571428
Latin America and the Caribbean,2005,Malaria,0.8025714285714286
Latin America and the Caribbean,2005,Malnutrition,6.714
Latin America and the Caribbean,2005,Smoking,63.10742857142858
Latin America and the Caribbean,2005,Tuberculosis,5.741428571428572
Latin America and the Caribbean,2006,Cancers,134.97114285714284
Latin America and the Caribbean,2006,Cardiovascular,232.70314285714284
Latin America and the Caribbean,2006,Dementia,22.27942857142857
Latin America and the Caribbean,2006,Diharreal,8.302571428571428
Latin America and the Caribbean,2006,HIV/AIDS,17.60914285714286
Latin America and the Caribbean,2006,Malaria,0.6391428571428571
Latin America and the Caribbean,2006,Malnutrition,6.3271428571428565
Latin America and the Caribbean,2006,Smoking,61.77742857142857
Latin America and the Caribbean,2006,Tuberculosis,5.444857142857143
Latin America and the Caribbean,2007,Cancers,135.68114285714287
Latin America and the Caribbean,2007,Cardiovascular,231.08
Latin America and the Caribbean,2007,Dementia,22.27714285714286
Latin America and the Caribbean,2007,Diharreal,7.838857142857143
Latin America and the Caribbean,2007,HIV/AIDS,16.010285714285715
Latin America and the Caribbean,2007,Malaria,0.474
Latin America and the Caribbean,2007,Malnutrition,5.985714285714286
Latin America and the Caribbean,2007,Smoking,61.31857142857143
Latin America and the Caribbean,2007,Tuberculosis,5.168571428571429
Latin America and the Caribbean,2008,Cancers,135.78571428571428
Latin America and the Caribbean,2008,Cardiovascular,228.88171428571428
Latin America and the Caribbean,2008,Dementia,22.260857142857144
Latin America and the Caribbean,2008,Diharreal,7.442571428571429
Latin America and the Caribbean,2008,HIV/AIDS,14.960285714285714
Latin America and the Caribbean,2008,Malaria,0.5682857142857143
Latin America and the Caribbean,2008,Malnutrition,5.634285714285714
Latin America and the Caribbean,2008,Smoking,60.52828571428571
Latin America and the Caribbean,2008,Tuberculosis,4.964571428571428
Latin America and the Caribbean,2009,Cancers,135.812
Latin America and the Caribbean,2009,Cardiovascular,227.22657142857145
Latin America and the Caribbean,2009,Dementia,22.276571428571426
Latin America and the Caribbean,2009,Diharreal,7.096857142857142
Latin America and the Caribbean,2009,HIV/AIDS,14.387142857142857
Latin America and the Caribbean,2009,Malaria,0.7142857142857143
Latin America and the Caribbean,2009,Malnutrition,5.307428571428571
Latin America and the Caribbean,2009,Smoking,59.70942857142857
Latin America and the Caribbean,2009,Tuberculosis,4.787714285714285
Latin America and the Caribbean,2010,Cancers,135.1017142857143
Latin America and the Caribbean,2010,Cardiovascular,224.8042857142857
Latin America and the Caribbean,2010,Dementia,22.30257142857143
Latin America and the Caribbean,2010,Diharreal,7.111999999999999
Latin America and the Caribbean,2010,HIV/AIDS,14.471428571428572
Latin America and the Caribbean,2010,Malaria,0.8991428571428571
Latin America and the Caribbean,2010,Malnutrition,5.037428571428571
Latin America and the Caribbean,2010,Smoking,58.495999999999995
Latin America and the Caribbean,2010,Tuberculosis,4.610571428571428
Latin America and the Caribbean,2011,Cancers,134.72171428571428
Latin America and the Caribbean,2011,Cardiovascular,223.018
Latin America and the Caribbean,2011,Dementia,22.292285714285715
Latin America and the Caribbean,2011,Diharreal,7.801714285714286
Latin America and the Caribbean,2011,HIV/AIDS,13.93
Latin America and the Caribbean,2011,Malaria,0.7817142857142858
Latin America and the Caribbean,2011,Malnutrition,4.7379999999999995
Latin America and the Caribbean,2011,Smoking,57.485142857142854
Latin America and the Caribbean,2011,Tuberculosis,4.377142857142857
Latin America and the Caribbean,2012,Cancers,133.7877142857143
Latin America and the Caribbean,2012,Cardiovascular,220.28571428571428
Latin America and the Caribbean,2012,Dementia,22.239428571428572
Latin America and the Caribbean,2012,Diharreal,6.354857142857143
Latin America and the Caribbean,2012,HIV/AIDS,13.683142857142856
Latin America and the Caribbean,2012,Malaria,0.7174285714285714
Latin America and the Caribbean,2012,Malnutrition,4.497142857142857
Latin America and the Caribbean,2012,Smoking,56.44828571428572
Latin America and the Caribbean,2012,Tuberculosis,4.2051428571428575
Latin America and the Caribbean,2013,Cancers,133.8457142857143
Latin America and the Caribbean,2013,Cardiovascular,220.226
Latin America and the Caribbean,2013,Dementia,22.245428571428572
Latin America and the Caribbean,2013,Diharreal,6.285142857142857
Latin America and the Caribbean,2013,HIV/AIDS,13.250285714285715
Latin America and the Caribbean,2013,Malaria,0.7122857142857143
Latin America and the Caribbean,2013,Malnutrition,4.371714285714286
Latin America and the Caribbean,2013,Smoking,55.94342857142857
Latin America and the Caribbean,2013,Tuberculosis,4.080571428571428
Latin America and the Caribbean,2014,Cancers,133.90314285714285
Latin America and the Caribbean,2014,Cardiovascular,220.5302857142857
Latin America and the Caribbean,2014,Dementia,22.252000000000002
Latin America and the Caribbean,2014,Diharreal,6.093428571428571
Latin America and the Caribbean,2014,HIV/AIDS,13.526000000000002
Latin America and the Caribbean,2014,Malaria,0.2962857142857143
